Company Code,Fiscal Year,Posting period,Posting Date,Document Date,G/L Account,Reference,Document Currency,Tax Code,Amount in Doc. Curr.,Document Type,Value date,Text
1234,2025,8,8/11/2025,8/8/2025,20201420,1806,USD,YI,"-1,542.84",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1645,USD,YI,-115.36,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1651,USD,YI,"-20,832.48",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1708,USD,YI,-207.92,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1930,USD,YI,-207.92,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1504,USD,YI,-953.58,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1603,USD,YI,-207.92,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1551,USD,YI,-51.98,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1647,USD,YI,"-1,157.13",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1703,USD,YI,"-1,554.46",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1547,USD,YI,-333.15,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1804,USD,YI,-127.42,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1696,USD,YI,-953.58,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1997,USD,YI,-784.07,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1679,USD,YI,-606.07,RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1951,USD,YI,"-2,205.87",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1730,USD,YI,"-4,839.82",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/11/2025,8/8/2025,20201420,1649,USD,YI,"-4,573.32",RE,8/11/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/14/2025,8/8/2025,20201420,1803,USD,YI,-207.92,RE,8/14/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/12/2025,8/8/2025,20201420,1787,USD,YI,-51.98,RE,8/12/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/12/2025,8/8/2025,20201420,1516,USD,YI,-835.76,RE,8/12/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/12/2025,8/8/2025,20201420,1675,USD,YI,-945.04,RE,8/12/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/21/2025,8/8/2025,20201420,1946,GBP,YA,-608.27,RE,8/21/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/14/2025,8/6/2025,20201420,1777,EUR,YI,"-1,173,165.83",RE,8/14/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/14/2025,8/6/2025,20201420,1777,EUR,YI,"-69,000.00",RE,8/14/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/22/2025,8/13/2025,20201420,1845,EUR,YI,-552.00,RE,8/22/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/13/2025,8/13/2025,20201420,1563,EUR,YI,-0.11,RE,8/13/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/13/2025,8/13/2025,20201420,1742,EUR,YI,"-10,119.89",RE,8/13/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/13/2025,8/13/2025,20201420,1877,EUR,YI,"-1,380.00",RE,8/13/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/13/2025,8/13/2025,20201420,1964,USD,YA,"-19,550.00",RE,8/13/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/25/2025,8/13/2025,20201420,1940,PLN,YI,-741.25,RE,8/25/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/22/2025,8/21/2025,20201420,1513,USD,YI,-460.00,RE,8/22/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/25/2025,8/5/2025,20201420,1704,GBP,YA,"-5,750.00",RE,8/25/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/25/2025,8/5/2025,20201420,1959,GBP,YA,"-1,150.00",RE,8/25/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/22/2025,2/26/2025,20201420,614,USD,YI,-517.50,RE,8/22/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/1/2025,6/15/2025,20201420,1810,GBP,YA,"-2,052.73",RE,8/1/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/1/2025,6/15/2025,20201420,1828,GBP,YA,"-2,479.40",RE,8/1/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,8,8/10/2025,8/10/2025,20201420,1980,USD,,"927,892.62",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,20201420,1693,EUR,,"630,497.47",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,20201420,1697,ILS,,"9,200.00",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,20201420,1507,GBP,,"391,896.38",XE,9/3/2025,RC Clear July25A
1234,2025,8,8/10/2025,8/10/2025,20201420,1858,SAR,,"-13,954.92",XE,9/3/2025,RC Clear July25A
