Company Code,Fiscal Year,Posting period,Posting Date,Document Date,G/L Account,Reference,Document Currency,Tax Code,Amount in Doc. Curr.,Document Type,Value date,Text
1234,2025,7,7/9/2025,7/9/2025,13003115,291,USD,YI,953.58,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,811,USD,YI,416.65,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,455,USD,YI,953.58,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/3/2025,7/3/2025,13003115,614,EUR,YI,"2,273.89",RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/3/2025,7/3/2025,13003115,614,EUR,YI,252.66,RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,5/14/2025,13003115,193,GBP,YA,"35,318.80",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,5/31/2025,13003115,375,USD,YA,"1,725.00",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/25/2025,13003115,586,EUR,YA,"21,380.80",RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/25/2025,13003115,586,EUR,YA,"5,345.20",RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,6/30/2025,13003115,904,EUR,YA,"1,142.48",RE,7/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,6/30/2025,13003115,904,EUR,YA,"1,362.97",RE,7/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/15/2025,13003115,69,GBP,YA,"2,757.70",RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,7/15/2025,13003115,870,GBP,YA,"2,121.59",RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,7/15/2025,13003115,870,GBP,YA,563.97,RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/11/2025,13003115,91,GBP,YI,70.11,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,685,USD,YI,242.78,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/29/2025,13003115,680,GBP,YA,230.00,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,910,USD,YI,51.65,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/20/2025,7/15/2025,13003115,119,GBP,YA,"1,909.74",RE,7/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/20/2025,7/15/2025,13003115,119,GBP,YA,477.43,RE,7/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,8/9/2024,13003115,222,GBP,YA,306.70,RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,6/3/2025,13003115,845,USD,YA,"2,645.00",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,186,EUR,YA,"2,797.57",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/20/2025,13003115,512,GBP,YI,468.45,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,966,EUR,YI,"1,656.00",RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/17/2025,7/15/2025,13003115,477,EUR,YI,"1,725.00",RE,7/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/17/2025,7/15/2025,13003115,477,EUR,YI,"6,900.00",RE,7/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/15/2025,13003115,324,EUR,YI,201.25,RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,6/12/2025,13003115,20,USD,YA,"13,381.98",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/20/2025,13003115,739,GBP,YI,575.65,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,7/15/2025,13003115,125,GBP,YA,"18,011.76",RE,7/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,376,USD,YI,650.85,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,677,EUR,YI,"2,242.43",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,677,EUR,YI,249.16,RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/1/2025,13003115,663,EUR,YI,"38,520.99",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/9/2025,13003115,109,EUR,YI,"26,132.34",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,4/30/2025,13003115,62,USD,YA,"1,587.00",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/24/2025,13003115,791,USD,YA,57.50,RE,7/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,823,USD,YA,"3,833.41",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,497,USD,YA,"4,573.32",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,111,USD,YI,784.07,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,622,USD,YI,945.04,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/9/2025,13003115,491,EUR,YI,"18,958.10",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,496,USD,YI,"1,223.76",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/24/2025,7/14/2025,13003115,708,EUR,YI,"18,632.30",RE,7/24/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/24/2025,7/14/2025,13003115,708,EUR,YI,"4,979.50",RE,7/24/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,123,EUR,YI,"8,506.09",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,430,USD,YA,382.26,RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,317,USD,YI,474.50,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,105,USD,YI,115.36,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/15/2025,13003115,24,USD,YA,"2,256.81",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,465,USD,YI,953.58,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,205,USD,YI,667.46,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,889,USD,YI,"16,452.66",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,7/15/2025,13003115,143,GBP,YA,"1,821.60",RE,7/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,7/15/2025,13003115,143,GBP,YA,455.40,RE,7/20/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/10/2025,13003115,18,EUR,YI,"42,675.40",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/15/2025,13003115,124,GBP,YA,"2,200.02",RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/15/2025,13003115,124,GBP,YA,584.82,RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,5/31/2025,13003115,299,USD,YA,"3,312.00",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/9/2025,13003115,68,USD,YI,517.50,RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/5/2025,13003115,753,GBP,YA,"2,200.02",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/5/2025,13003115,753,GBP,YA,584.82,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,529,USD,YA,539.94,RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/7/2025,7/3/2025,13003115,234,GBP,YA,"14,225.27",RE,7/7/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,6/15/2025,13003115,225,GBP,YA,"2,200.02",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,6/15/2025,13003115,225,GBP,YA,584.82,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/18/2025,13003115,824,EUR,YI,221.82,RE,6/28/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/20/2025,13003115,787,GBP,YI,"1,372.32",RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,6/24/2025,13003115,267,USD,YA,"9,200.00",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,943,USD,YI,953.58,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/15/2025,13003115,489,USD,YA,26.45,RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,26,USD,YI,784.07,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,72,USD,YA,"6,279.00",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,6/12/2025,13003115,315,GBP,YA,750.38,RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,982,USD,YA,"6,932.97",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,5/1/2025,13003115,668,GBP,YI,"24,498.31",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,172,GBP,YA,"8,855.92",RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,7/1/2025,13003115,542,USD,YA,"22,770.00",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/3/2025,6/23/2025,13003115,638,USD,YA,"22,770.00",RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,426,USD,YI,207.92,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/7/2025,7/7/2025,13003115,773,EUR,YI,"3,464.72",RE,7/7/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/7/2025,7/7/2025,13003115,773,EUR,YI,25.30,RE,7/7/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/7/2025,13003115,968,EUR,YI,402.50,RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,221,USD,YA,154.08,RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/25/2025,7/24/2025,13003115,309,GBP,YA,"1,074.19",RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/25/2025,7/24/2025,13003115,309,GBP,YA,716.13,RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,803,GBP,YA,"1,974.17",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/29/2025,7/29/2025,13003115,204,EUR,YI,67.66,RE,7/29/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/29/2025,7/29/2025,13003115,204,EUR,YI,7.52,RE,7/29/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,277,USD,YI,"4,573.32",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/28/2025,7/25/2025,13003115,49,EUR,YI,"5,520.00",RE,7/28/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/23/2025,13003115,933,USD,YI,"2,070.00",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,569,USD,YA,"2,669.38",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,144,USD,YI,953.58,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,4/30/2025,13003115,421,USD,YA,"1,150.00",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,8/12/2024,13003115,506,GBP,YA,263.38,RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/13/2025,4/23/2025,13003115,588,EUR,YI,15.03,RE,7/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/13/2025,4/23/2025,13003115,588,EUR,YI,15.03,RE,7/13/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/25/2025,7/23/2025,13003115,920,EUR,YI,"3,198.92",RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/14/2025,13003115,117,USD,YA,811.44,RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/11/2025,13003115,811,USD,YI,"2,062.41",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,7/11/2025,13003115,434,USD,YA,"9,200.00",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/11/2025,7/11/2025,13003115,308,EUR,YI,"5,267.82",RE,7/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/11/2025,7/11/2025,13003115,191,EUR,YI,"1,828.58",RE,7/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/11/2025,7/11/2025,13003115,48,EUR,YI,"1,858.48",RE,7/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/11/2025,7/11/2025,13003115,995,EUR,YI,"1,828.58",RE,7/11/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/11/2025,13003115,737,USD,YA,"406,987.84",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/11/2025,13003115,621,USD,YI,"2,062.41",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/11/2025,13003115,701,GBP,YA,"8,056.60",RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/11/2025,13003115,753,USD,YA,"1,104.00",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/12/2025,7/11/2025,13003115,607,USD,YA,"2,760.00",RE,7/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/12/2025,7/11/2025,13003115,607,USD,YA,306.67,RE,7/12/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,175,EUR,YI,"1,100.20",RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,175,EUR,YI,275.05,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,729,EUR,YI,"1,771.23",RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,729,EUR,YI,442.81,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,729,EUR,YI,7.39,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,7/1/2025,13003115,729,EUR,YI,406.61,RE,7/1/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/25/2025,7/1/2025,13003115,728,USD,YA,373.75,RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/4/2025,7/1/2025,13003115,779,EUR,YI,"2,060.46",RE,7/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/25/2025,8/14/2024,13003115,623,EUR,YI,"6,529.02",RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/3/2025,13003115,168,USD,YA,17.63,RE,7/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/3/2025,13003115,168,USD,YA,5.75,RE,7/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,5/6/2025,13003115,578,GBP,YA,"7,820.00",RE,6/29/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/6/2025,7/2/2025,13003115,690,EUR,YI,"1,610.00",RE,7/6/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/6/2025,7/2/2025,13003115,690,EUR,YI,"1,540.00",RE,7/6/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/17/2025,7/17/2025,13003115,298,EUR,YI,"12,024.23",RE,7/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/17/2025,7/17/2025,13003115,298,EUR,YI,"1,336.02",RE,7/17/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/27/2025,7/17/2025,13003115,279,GBP,YA,"2,760.00",RE,7/27/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/16/2025,13003115,327,USD,YI,"1,380.00",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/29/2025,7/29/2025,13003115,585,USD,YA,"4,733.40",RE,7/29/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/25/2025,7/21/2025,13003115,147,USD,YA,"3,638.14",RE,7/25/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/15/2025,13003115,311,USD,YA,"3,273.96",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,6/30/2025,13003115,322,EUR,YA,"9,919.28",RE,7/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,7/21/2025,13003115,402,GBP,YA,"6,411.99",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/4/2025,7/1/2025,13003115,732,USD,YA,293.51,RE,7/4/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/7/2025,6/5/2025,13003115,354,GBP,YA,303.45,RE,7/7/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/7/2025,6/5/2025,13003115,354,GBP,YA,80.67,RE,7/7/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,752,USD,YA,"5,060.00",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,774,USD,YI,835.76,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/22/2025,13003115,48,GBP,YA,"9,108.00",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/22/2025,13003115,48,GBP,YA,"1,012.00",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/22/2025,13003115,48,GBP,YA,"9,108.00",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/22/2025,13003115,48,GBP,YA,"1,012.00",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,493,USD,YA,"13,800.00",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/16/2025,13003115,460,USD,YA,276.00,RE,7/29/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/16/2025,13003115,460,USD,YA,216.00,RE,7/29/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,492,USD,YI,"2,399.82",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/18/2025,7/9/2025,13003115,674,EUR,YI,402.50,RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/8/2025,7/7/2025,13003115,666,EUR,YI,"5,302.94",RE,7/8/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,7/15/2025,13003115,851,EUR,YA,"1,640.81",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,7/15/2025,13003115,851,EUR,YA,436.17,RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,483,USD,YI,"4,573.32",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,511,USD,YI,148.09,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,210,USD,YI,115.37,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/23/2025,13003115,407,EUR,YI,218.50,RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,68,GBP,YA,"2,685.48",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,7/15/2025,13003115,282,USD,YA,"1,656.00",RE,7/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,67,GBP,YA,"2,387.17",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/3/2025,7/1/2025,13003115,693,USD,YI,"1,380.00",RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,6/12/2025,13003115,779,USD,YA,"1,058.00",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/21/2025,6/11/2025,13003115,61,GBP,YA,"18,462.10",RE,7/21/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,18,USD,YI,"2,205.87",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,769,GBP,YA,"2,300.00",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,546,USD,YI,"5,267.00",RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,6/30/2025,13003115,300,EUR,YI,"2,530.00",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,6/30/2025,13003115,300,EUR,YI,"2,200.00",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/8/2025,13003115,116,USD,YI,"1,380.00",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/16/2025,7/15/2025,13003115,604,USD,YI,87.40,RE,7/16/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,388,USD,YI,606.07,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,244,USD,YI,"1,554.46",RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,7/15/2025,13003115,697,USD,YA,499.25,RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/15/2025,13003115,429,USD,YA,460.90,RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,11/11/2024,13003115,73,GBP,YA,270.74,RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/9/2025,7/9/2025,13003115,141,USD,YI,771.42,RE,7/9/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/14/2025,7/14/2025,13003115,952,GBP,YA,"2,484.00",RE,7/14/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/23/2025,7/22/2025,13003115,974,EUR,YI,"4,312.50",RE,7/23/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,373,USD,YA,"22,724.00",RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,365,USD,YI,517.50,RE,6/30/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,89,GBP,YA,"5,960.68",RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/1/2025,6/30/2025,13003115,89,GBP,YA,"5,371.08",RE,7/18/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/3/2025,6/30/2025,13003115,165,GBP,YA,"4,475.93",RE,7/3/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,6/30/2025,13003115,666,EUR,YI,162.15,RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/22/2025,6/30/2025,13003115,666,EUR,YI,"1,459.35",RE,7/22/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/15/2025,6/30/2025,13003115,440,EUR,YA,"2,388.71",RE,7/15/2025,Invoice - Gross-VAT Rec Input RC
1234,2025,7,7/31/2025,7/31/2025,20201420,194,SAR,YA,"13,954.92",IP,,FX reimbursement-OCL - Output VAT RC
1234,2025,7,7/8/2025,6/25/2025,20201420,426,GBP,YA,"9,847.04",RE,7/7/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/8/2025,6/25/2025,20201420,426,GBP,YA,"4,475.92",RE,7/7/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/8/2025,6/25/2025,20201420,426,GBP,YA,"9,309.93",RE,7/7/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/25/2025,3/7/2025,20201420,342,USD,YI,517.50,RE,7/25/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/25/2025,3/21/2025,20201420,767,USD,YI,"2,587.96",RE,7/25/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/25/2025,5/7/2025,20201420,382,USD,YI,517.50,RE,7/25/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/24/2025,6/30/2025,20201420,37,USD,YA,"-2,093.00",KR,7/24/2025,Vendor Invoice-OCL - Output VAT RC
1234,2025,7,7/9/2025,7/9/2025,20201420,799,USD,YI,-51.98,RE,7/9/2025,Invoice - Gross-OCL - Output VAT RC
1234,2025,7,7/3/2025,6/26/2025,20201420,266,GBP,YA,-552.31,KR,7/3/2025,Vendor Invoice-OCL - Output VAT RC
1234,2025,7,7/21/2025,7/18/2025,20201420,170,EUR,YA,-211.23,KR,7/21/2025,Vendor Invoice-OCL - Output VAT RC
